PaymentID,ReportID,PaymentMethod,PaymentDate,TotalAmount,CompanyPaidAmount,EmployeeDueAmount,PaymentStatus,CompanyCode,PostingDate,Currency,ItemNumber,CostCenter,GLAccount,JournalName,DocumentType,PostingKey,ProfitCenter,Amount,JournalLineDescription,DebitAmount,CreditAmount,FiscalYear,PostedDate,ExchangeRate,ExchangeRateType,ExchangeRateDate,JournalSource,JournalCategory,PrimaryLedger
PAY-6470,c34f1324-a019-495a-b2fa-1d1f3f744742,CorporateCardSettlement,2024-09-06T00:00:00,325.41,324.67,0.74,PAID,C001,2025-02-28,GBP,ITEM-6470,CC100,500000,JNL-THEIR,SA,40,PC01,4858.02,Develop boy full low head few idea.,0.0,4858.02,2025,2025-03-16,0.9638,B,2025-09-09,WORKDAY,EXPENSE,CORP_LEDGER
PAY-6471,c35319cd-a4f5-4308-afd5-02bc2189a05a,ExpenseReimbursement,2024-09-08T00:00:00,1129.93,1065.38,64.55,PAID,C002,2025-02-04,USD,ITEM-6471,CC200,500000,JNL-USE,DR,50,PC01,29.2,Knowledge young move send mother reflect human.,29.2,0.0,2025,2025-09-02,1.4238,C,2025-03-19,CONCUR,EXPENSE,CORP_LEDGER
PAY-6472,c355c58c-0c30-4706-b9cf-409c01fc3206,BankTransfer,2024-01-22T00:00:00,204.59,169.81,34.78,PAID,C003,2024-10-23,INR,ITEM-6472,CC200,500000,JNL-PLACE,SA,50,PC01,2233.57,Include born great.,0.0,2233.57,2025,2025-07-07,0.871,C,2025-03-18,CONCUR,PURCHASE,CORP_LEDGER
PAY-6473,c35767be-1d30-417d-a34b-f5d429c1ac20,BankTransfer,2025-09-06T00:00:00,1457.54,1246.52,211.02,PAID,C003,2024-10-30,EUR,ITEM-6473,CC300,400000,JNL-LEVEL,DR,40,PC01,2551.97,Enter increase school west.,2551.97,0.0,2025,2024-11-04,1.3027,M,2025-08-13,CONCUR,TRAVEL,CORP_LEDGER
PAY-6474,c358c31b-0538-41c3-8979-5d226e1687a5,ExpenseReimbursement,2024-12-18T00:00:00,214.47,190.24,24.23,PAID,C002,2025-02-23,USD,ITEM-6474,CC100,600000,JNL-PROFESSIONAL,DR,40,PC01,4490.15,Recognize goal factor benefit.,0.0,4490.15,2025,2024-10-02,0.9822,B,2025-05-04,WORKDAY,EXPENSE,APAC_LEDGER
PAY-6475,c35f6866-7a1a-43b0-aeea-3c6346e893c9,CorporateCardSettlement,2023-12-04T00:00:00,498.1,437.57,60.53,PAID,C003,2025-01-24,USD,ITEM-6475,CC100,600000,JNL-STATE,KR,40,PC03,2817.93,Debate perhaps science use.,2817.93,0.0,2025,2025-07-21,0.8459,B,2025-07-16,CONCUR,TRAVEL,APAC_LEDGER
PAY-6476,c362ac09-6bfc-4b67-9159-2bda8f57b2c0,ExpenseReimbursement,2023-10-14T00:00:00,1353.64,1032.98,320.66,PAID,C003,2025-08-20,USD,ITEM-6476,CC200,400000,JNL-TERM,DR,50,PC02,1358.79,Prove word box above movie weight land.,0.0,1358.79,2025,2025-01-30,0.7797,C,2024-10-08,SAP,TRAVEL,APAC_LEDGER
PAY-6477,c3654585-fda6-4298-ac4e-2a4025d3214a,ExpenseReimbursement,2023-11-15T00:00:00,1045.96,1014.2,31.76,PAID,C003,2024-11-13,GBP,ITEM-6477,CC100,600000,JNL-MRS,SA,50,PC03,1915.39,Ball someone speak little summer suddenly.,1915.39,0.0,2025,2025-03-23,1.3977,C,2024-11-16,CONCUR,EXPENSE,CORP_LEDGER
PAY-6478,c36b55c3-ffca-44b0-9f48-8d5c24cb87bc,BankTransfer,2025-08-18T00:00:00,962.45,803.84,158.61,PAID,C002,2025-04-11,GBP,ITEM-6478,CC100,500000,JNL-CITIZEN,SA,50,PC01,3619.94,Arm speak for pretty.,0.0,3619.94,2025,2025-03-01,1.223,M,2025-03-01,CONCUR,PURCHASE,APAC_LEDGER
PAY-6479,c38cfbb8-29a5-450e-89d7-6c6927a54eb1,CorporateCardSettlement,2025-01-21T00:00:00,1452.02,1287.91,164.11,PAID,C002,2025-03-23,GBP,ITEM-6479,CC300,400000,JNL-LANGUAGE,DR,50,PC03,2160.08,Newspaper plant establish safe.,2160.08,0.0,2025,2025-01-25,1.2062,C,2024-12-07,CONCUR,TRAVEL,CORP_LEDGER
PAY-6480,c392f733-e59b-49ab-bb37-34fafb97df95,ExpenseReimbursement,2024-05-12T00:00:00,471.49,399.18,72.31,PAID,C003,2025-06-20,EUR,ITEM-6480,CC200,600000,JNL-HOME,DR,40,PC02,2081.57,Feeling movement behavior wide part parent why front.,0.0,2081.57,2025,2025-06-21,1.3838,C,2025-06-18,CONCUR,EXPENSE,APAC_LEDGER
PAY-6481,c39779e6-ccbc-49e2-8d44-b4480486e2ff,BankTransfer,2024-10-30T00:00:00,10.36,8.83,1.53,PAID,C003,2025-09-12,INR,ITEM-6481,CC200,400000,JNL-THEMSELVES,KR,50,PC02,4677.91,Election American catch wrong staff mean.,4677.91,0.0,2025,2025-01-04,1.0155,C,2025-01-27,CONCUR,PURCHASE,APAC_LEDGER
PAY-6482,c39d4a2f-c25c-4e5a-b7d3-0317f6db4b67,ExpenseReimbursement,2024-08-29T00:00:00,384.9,375.81,9.09,PAID,C002,2024-12-14,EUR,ITEM-6482,CC200,600000,JNL-PAPER,KR,50,PC03,4363.51,Shoulder bar as attorney market move thought.,0.0,4363.51,2025,2025-05-24,1.4037,M,2025-01-30,WORKDAY,PURCHASE,APAC_LEDGER
PAY-6483,c3a10c3b-72cc-43eb-ba42-05a4a202b1c2,CorporateCardSettlement,2024-02-19T00:00:00,320.14,291.67,28.47,PAID,C003,2025-08-09,USD,ITEM-6483,CC200,600000,JNL-SHAKE,SA,50,PC02,640.51,Other air personal read seat.,640.51,0.0,2025,2025-03-04,0.9387,M,2024-12-14,CONCUR,TRAVEL,APAC_LEDGER
PAY-6484,c3a6719c-6c86-426d-abe1-cb2b2ff64ca2,BankTransfer,2023-11-20T00:00:00,234.69,214.96,19.73,PAID,C003,2025-07-24,USD,ITEM-6484,CC200,500000,JNL-CARRY,KR,50,PC01,1356.13,Lead make film someone morning section.,0.0,1356.13,2025,2024-10-31,1.2733,C,2025-01-26,SAP,EXPENSE,APAC_LEDGER
PAY-6485,c3adcab6-611c-476f-be6c-3d348e8dc11b,BankTransfer,2024-09-08T00:00:00,579.21,551.45,27.76,PAID,C001,2025-04-26,GBP,ITEM-6485,CC300,400000,JNL-MAIN,KR,40,PC02,3616.77,Surface room reach face wind it kitchen series.,3616.77,0.0,2025,2025-09-11,1.383,M,2024-10-13,SAP,TRAVEL,APAC_LEDGER
PAY-6486,c3af65db-5dd3-48d9-b0f3-4d5317584b54,ExpenseReimbursement,2025-06-30T00:00:00,1441.45,1101.02,340.43,PAID,C002,2025-06-15,EUR,ITEM-6486,CC300,500000,JNL-ITSELF,KR,50,PC02,3586.01,Scientist meet concern.,0.0,3586.01,2025,2025-01-07,1.4423,M,2025-03-09,CONCUR,TRAVEL,APAC_LEDGER
PAY-6487,c3b33763-edb0-4b27-9dc0-ee934ccc076a,BankTransfer,2024-07-25T00:00:00,523.75,519.57,4.18,PAID,C002,2025-07-24,USD,ITEM-6487,CC100,500000,JNL-LIVE,KR,40,PC01,1769.82,Quickly traditional understand education friend interesting.,1769.82,0.0,2025,2025-05-13,0.7572,B,2025-08-25,SAP,PURCHASE,APAC_LEDGER
PAY-6488,c3c74078-1400-4144-835e-3e7b77165aa1,CorporateCardSettlement,2023-10-27T00:00:00,321.53,318.51,3.02,PAID,C003,2025-04-15,INR,ITEM-6488,CC200,500000,JNL-SING,SA,40,PC02,2358.0,Business individual young parent like next also.,0.0,2358.0,2025,2024-10-18,0.8595,M,2025-07-30,SAP,EXPENSE,CORP_LEDGER
PAY-6489,c3c75701-a0b6-4a11-a101-ec0075fc2a50,CorporateCardSettlement,2024-12-14T00:00:00,223.3,220.81,2.49,PAID,C002,2025-03-12,GBP,ITEM-6489,CC200,500000,JNL-INTERNATIONAL,KR,50,PC03,4578.5,Itself chance should cell act.,4578.5,0.0,2025,2025-03-27,0.9829,B,2025-07-13,SAP,PURCHASE,APAC_LEDGER
PAY-6490,c3c7eaa7-57db-49c3-ab24-34c02d8aae65,BankTransfer,2023-10-25T00:00:00,23.99,23.35,0.64,PAID,C002,2024-10-08,EUR,ITEM-6490,CC300,400000,JNL-KITCHEN,DR,50,PC01,4296.37,Friend sport feeling along local vote.,0.0,4296.37,2025,2025-03-13,0.9645,B,2025-06-08,WORKDAY,TRAVEL,APAC_LEDGER
PAY-6491,c3d139bb-02e4-4a94-8e9e-3baca7687507,BankTransfer,2024-10-28T00:00:00,940.19,832.86,107.33,PAID,C002,2024-10-09,GBP,ITEM-6491,CC200,500000,JNL-SECOND,DR,50,PC03,2725.71,Firm rise more our firm.,2725.71,0.0,2025,2024-10-05,0.9991,C,2025-03-10,CONCUR,EXPENSE,CORP_LEDGER
PAY-6492,c3dc6b67-237d-45e2-9861-a8adea28a3c6,CorporateCardSettlement,2025-02-19T00:00:00,821.08,788.33,32.75,PAID,C002,2025-09-17,GBP,ITEM-6492,CC300,400000,JNL-SURE,DR,40,PC03,4841.46,They position option agent through read face.,0.0,4841.46,2025,2024-09-20,1.3748,B,2024-10-13,CONCUR,EXPENSE,APAC_LEDGER
PAY-6493,c3dda291-76d9-4131-bea7-93b55ec1df56,BankTransfer,2024-04-10T00:00:00,1226.44,932.44,294.0,PAID,C001,2024-10-13,GBP,ITEM-6493,CC100,500000,JNL-SCENE,KR,50,PC03,2123.1,Official successful first cup.,2123.1,0.0,2025,2025-04-01,1.3999,C,2025-04-17,CONCUR,EXPENSE,CORP_LEDGER
PAY-6494,c3e2ebfe-53b0-45a5-8d1b-b84396b79b45,ExpenseReimbursement,2024-02-08T00:00:00,341.96,310.1,31.86,PAID,C001,2025-03-24,INR,ITEM-6494,CC300,400000,JNL-HOLD,SA,40,PC03,1166.48,Parent conference least.,0.0,1166.48,2025,2025-05-01,1.122,B,2024-11-04,WORKDAY,EXPENSE,APAC_LEDGER
PAY-6495,c4050305-3754-4470-8297-110efb36c372,BankTransfer,2024-09-11T00:00:00,784.51,758.63,25.88,PAID,C003,2025-08-08,USD,ITEM-6495,CC100,400000,JNL-FEDERAL,KR,40,PC03,3810.22,Order bill explain indeed indicate trip democratic.,3810.22,0.0,2025,2025-05-26,1.483,C,2025-07-06,CONCUR,EXPENSE,APAC_LEDGER
PAY-6496,c4134bdc-c69d-4820-8426-eba27afd6da4,BankTransfer,2024-08-28T00:00:00,1261.01,1195.67,65.34,PAID,C001,2025-01-29,GBP,ITEM-6496,CC100,400000,JNL-TASK,KR,50,PC02,2021.2,Old girl line budget economic board.,0.0,2021.2,2025,2025-05-01,1.325,B,2025-04-06,SAP,TRAVEL,APAC_LEDGER
PAY-6497,c4183c38-622a-40f3-999d-b06d1e198659,CorporateCardSettlement,2024-12-08T00:00:00,608.61,497.63,110.98,PAID,C002,2025-06-24,INR,ITEM-6497,CC200,400000,JNL-PURPOSE,DR,50,PC03,2398.05,Cell music protect.,2398.05,0.0,2025,2024-10-25,1.12,M,2025-05-04,CONCUR,EXPENSE,CORP_LEDGER
PAY-6498,c421b539-0d3e-4f24-b4c1-65c9c7b53e1d,BankTransfer,2024-06-17T00:00:00,1158.48,973.83,184.65,PAID,C001,2024-10-16,EUR,ITEM-6498,CC100,600000,JNL-ARGUE,DR,40,PC02,2540.93,Word this happen size able listen.,0.0,2540.93,2025,2024-09-18,0.9738,B,2025-08-21,WORKDAY,TRAVEL,APAC_LEDGER
PAY-6499,c42cae0a-dead-4ff4-8577-96ed3b9692b8,ExpenseReimbursement,2025-06-24T00:00:00,1144.08,957.17,186.91,PAID,C001,2024-12-31,GBP,ITEM-6499,CC200,500000,JNL-PARTICULAR,DR,50,PC01,2097.85,President save feel side hotel.,2097.85,0.0,2025,2024-12-19,0.867,C,2025-04-28,WORKDAY,EXPENSE,APAC_LEDGER
PAY-6500,c4410c85-ba3d-4a0b-9502-428cf233777c,CorporateCardSettlement,2025-07-28T00:00:00,843.66,654.28,189.38,PAID,C003,2024-10-21,INR,ITEM-6500,CC200,400000,JNL-DEAL,SA,50,PC03,4750.62,Name week help movie camera speak someone Republican.,0.0,4750.62,2025,2025-04-05,1.2022,C,2025-05-15,WORKDAY,EXPENSE,APAC_LEDGER
PAY-6501,c442b6f2-323a-42d1-aa0e-e822825d588e,ExpenseReimbursement,2024-02-11T00:00:00,871.42,738.94,132.48,PAID,C003,2025-07-17,GBP,ITEM-6501,CC200,600000,JNL-PRACTICE,DR,50,PC03,3273.73,Large recent concern collection education training.,3273.73,0.0,2025,2025-05-13,0.8192,M,2025-04-24,CONCUR,PURCHASE,CORP_LEDGER
PAY-6502,c45ac458-3c5d-47c4-b5c6-3cb514d4a769,CorporateCardSettlement,2024-09-13T00:00:00,378.3,291.42,86.88,PAID,C002,2024-12-02,GBP,ITEM-6502,CC300,500000,JNL-SOME,KR,40,PC02,4838.42,Try our by easy treat cell election.,0.0,4838.42,2025,2025-08-29,0.7248,M,2025-01-26,CONCUR,TRAVEL,CORP_LEDGER
PAY-6503,c4601d5f-1798-48f0-886f-aa3c87bfd88a,ExpenseReimbursement,2025-02-06T00:00:00,472.37,444.43,27.94,PAID,C001,2025-07-10,INR,ITEM-6503,CC300,400000,JNL-ECONOMIC,DR,40,PC02,2049.59,Response hand manager standard opportunity leader.,2049.59,0.0,2025,2025-04-09,0.746,M,2025-02-10,SAP,TRAVEL,CORP_LEDGER
PAY-6504,c4613a37-a77f-4a11-a96b-7f33b47b26f8,ExpenseReimbursement,2024-03-11T00:00:00,519.56,397.38,122.18,PAID,C001,2025-04-05,INR,ITEM-6504,CC200,500000,JNL-PAPER,SA,40,PC02,3431.63,Whole side really notice final call.,0.0,3431.63,2025,2024-12-14,1.1281,M,2025-07-16,CONCUR,TRAVEL,APAC_LEDGER
PAY-6505,c46d65b7-1eda-4193-867f-f5129f8ef2f8,BankTransfer,2024-02-03T00:00:00,300.29,282.84,17.45,PAID,C003,2025-01-03,INR,ITEM-6505,CC200,400000,JNL-NO,DR,50,PC01,2409.74,Type you without quickly war father drive.,2409.74,0.0,2025,2025-04-13,0.8393,C,2025-05-04,WORKDAY,PURCHASE,APAC_LEDGER
PAY-6506,c471201b-b0de-4aca-82bb-938ee197cb1d,BankTransfer,2025-05-06T00:00:00,703.54,664.87,38.67,PAID,C001,2025-07-24,GBP,ITEM-6506,CC200,500000,JNL-THEY,SA,50,PC02,4992.23,Direction professional family protect authority trip reason.,0.0,4992.23,2025,2025-07-29,0.9283,C,2025-07-24,CONCUR,TRAVEL,CORP_LEDGER
PAY-6507,c479f595-2bd8-4a3c-ae2f-06526583a392,ExpenseReimbursement,2024-03-08T00:00:00,210.21,197.96,12.25,PAID,C002,2025-01-26,GBP,ITEM-6507,CC100,500000,JNL-SHE,SA,40,PC02,4320.66,Strong here situation politics vote oil.,4320.66,0.0,2025,2025-09-18,0.739,M,2024-12-27,SAP,PURCHASE,APAC_LEDGER
PAY-6508,c47a60a7-6a5f-44ad-a3ff-7e33db16155a,CorporateCardSettlement,2024-03-01T00:00:00,65.88,63.6,2.28,PAID,C001,2025-04-13,USD,ITEM-6508,CC300,400000,JNL-RESULT,KR,50,PC03,2251.45,Try she or reason claim suddenly never.,0.0,2251.45,2025,2025-08-24,1.2658,M,2025-05-30,SAP,TRAVEL,CORP_LEDGER
PAY-6509,c48a0628-8c21-4f8d-95c3-defa4db21ea9,ExpenseReimbursement,2024-09-16T00:00:00,1495.05,1458.13,36.92,PAID,C002,2024-09-18,USD,ITEM-6509,CC100,600000,JNL-MUST,DR,50,PC03,4690.84,Technology everyone build above close education.,4690.84,0.0,2025,2024-11-04,1.0592,B,2025-06-17,SAP,TRAVEL,CORP_LEDGER
PAY-6510,c496c480-091f-4a0b-8d5c-beeea1d99b72,BankTransfer,2025-09-14T00:00:00,245.76,231.93,13.83,PAID,C001,2025-05-04,INR,ITEM-6510,CC200,600000,JNL-LEADER,KR,40,PC01,4283.51,Measure anything message girl.,0.0,4283.51,2025,2024-11-26,0.7205,B,2025-02-25,CONCUR,PURCHASE,CORP_LEDGER
PAY-6511,c49c68bc-5de3-4ff2-abff-70fbe1fe1410,CorporateCardSettlement,2024-02-05T00:00:00,111.12,89.01,22.11,PAID,C002,2025-07-31,INR,ITEM-6511,CC100,600000,JNL-RESULT,DR,40,PC01,1473.46,Share whom president become catch.,1473.46,0.0,2025,2025-04-01,1.0777,C,2024-11-10,CONCUR,EXPENSE,CORP_LEDGER
PAY-6512,c49cdf99-a630-4f77-bdbf-73ec6ae7f87e,ExpenseReimbursement,2024-12-31T00:00:00,998.55,982.4,16.15,PAID,C002,2024-11-17,USD,ITEM-6512,CC300,600000,JNL-FUTURE,SA,50,PC02,1655.21,Describe another grow perform election nearly product body.,0.0,1655.21,2025,2025-01-14,1.3049,B,2025-06-03,WORKDAY,PURCHASE,APAC_LEDGER
PAY-6513,c4a36df6-f382-4e5d-a11a-c750b44615a3,ExpenseReimbursement,2025-04-06T00:00:00,757.87,677.11,80.76,PAID,C002,2025-07-20,EUR,ITEM-6513,CC200,600000,JNL-NO,DR,50,PC02,3753.1,Great middle mother decide speech decision million.,3753.1,0.0,2025,2024-10-09,1.2206,M,2025-08-11,CONCUR,EXPENSE,APAC_LEDGER
PAY-6514,c4b62a3a-a41c-4e4b-8de7-d909d493e3e4,ExpenseReimbursement,2025-06-16T00:00:00,969.88,742.06,227.82,PAID,C003,2025-03-14,USD,ITEM-6514,CC100,400000,JNL-WHOLE,SA,50,PC02,377.12,Reach probably feeling soon edge how.,0.0,377.12,2025,2025-05-14,0.9022,M,2024-10-14,SAP,TRAVEL,CORP_LEDGER
PAY-6515,c4bb6ed6-e06b-4a79-a7c1-540dc0fc3df8,ExpenseReimbursement,2025-06-05T00:00:00,698.92,658.7,40.22,PAID,C003,2025-04-27,INR,ITEM-6515,CC200,500000,JNL-SOLDIER,DR,40,PC02,3355.92,Operation same build.,3355.92,0.0,2025,2024-11-11,1.4889,B,2025-05-21,SAP,TRAVEL,APAC_LEDGER
PAY-6516,c4c9c465-3cdf-4f7e-8ad2-649f619936e1,CorporateCardSettlement,2024-03-02T00:00:00,1417.1,1197.01,220.09,PAID,C001,2025-07-28,GBP,ITEM-6516,CC200,400000,JNL-FATHER,SA,50,PC02,2053.97,Ground song statement quickly region think should drive.,0.0,2053.97,2025,2025-04-07,0.9277,B,2025-06-24,WORKDAY,EXPENSE,APAC_LEDGER
PAY-6517,c4ccb260-d42a-4a64-a314-43c23487689b,CorporateCardSettlement,2025-04-24T00:00:00,403.36,339.52,63.84,PAID,C003,2024-11-29,INR,ITEM-6517,CC200,500000,JNL-ANALYSIS,KR,40,PC02,3491.91,Street upon smile use president serious father.,3491.91,0.0,2025,2025-02-25,1.0182,C,2025-09-07,SAP,PURCHASE,CORP_LEDGER
PAY-6518,c4cde39f-45fd-4a13-87ce-47dccff24321,ExpenseReimbursement,2025-09-23T00:00:00,972.93,956.85,16.08,PAID,C003,2025-05-26,USD,ITEM-6518,CC300,500000,JNL-TURN,KR,40,PC01,1939.29,Administration conference meeting.,0.0,1939.29,2025,2025-07-12,1.1753,B,2025-05-03,WORKDAY,EXPENSE,APAC_LEDGER
PAY-6519,c4cfe4f0-c978-4874-8f67-95fe00590087,BankTransfer,2024-06-26T00:00:00,520.39,505.94,14.45,PAID,C003,2025-01-16,GBP,ITEM-6519,CC300,500000,JNL-OIL,DR,50,PC02,4324.27,State other many light wind development.,4324.27,0.0,2025,2025-02-19,0.982,C,2024-09-30,CONCUR,PURCHASE,APAC_LEDGER
PAY-6520,c4d162df-adda-4cef-a5bf-8882838e4222,CorporateCardSettlement,2024-03-16T00:00:00,964.57,937.7,26.87,PAID,C003,2025-03-04,INR,ITEM-6520,CC200,600000,JNL-INTERNATIONAL,KR,50,PC03,3192.88,Song election end provide.,0.0,3192.88,2025,2025-02-25,1.1203,B,2025-06-14,WORKDAY,PURCHASE,CORP_LEDGER
PAY-6521,c4e6026e-272d-4c59-882c-c0b0f86cb55d,ExpenseReimbursement,2024-04-09T00:00:00,255.07,198.91,56.16,PAID,C001,2025-02-27,GBP,ITEM-6521,CC300,400000,JNL-EXECUTIVE,DR,40,PC03,697.14,Reach seek daughter else child.,697.14,0.0,2025,2025-06-17,0.9207,B,2025-04-21,SAP,TRAVEL,APAC_LEDGER
PAY-6522,c4eea60e-c50d-4855-acdd-c2760f296ea3,BankTransfer,2023-10-28T00:00:00,259.36,211.2,48.16,PAID,C001,2025-08-09,USD,ITEM-6522,CC200,500000,JNL-STRUCTURE,KR,40,PC01,1609.02,Art young so occur.,0.0,1609.02,2025,2025-03-13,0.7674,B,2025-09-13,SAP,PURCHASE,APAC_LEDGER
PAY-6523,c4f63a1a-3f41-4bcf-a051-143c5b0a7865,CorporateCardSettlement,2025-03-21T00:00:00,1249.78,969.28,280.5,PAID,C002,2025-07-01,EUR,ITEM-6523,CC200,600000,JNL-ASSUME,SA,50,PC03,1328.87,Year audience debate force someone table player.,1328.87,0.0,2025,2025-06-16,1.3894,C,2025-04-06,SAP,PURCHASE,APAC_LEDGER
PAY-6524,c4fda1fe-f255-4886-a2b8-b221c4466650,BankTransfer,2024-12-22T00:00:00,770.99,618.25,152.74,PAID,C002,2025-03-12,EUR,ITEM-6524,CC300,400000,JNL-CAREER,DR,50,PC02,3560.44,Nice miss mother explain religious remain.,0.0,3560.44,2025,2024-10-24,0.8188,C,2024-10-24,SAP,TRAVEL,CORP_LEDGER
PAY-6525,c500e6fd-6baa-43ea-ab2d-262a34ab4d86,BankTransfer,2024-09-16T00:00:00,593.09,550.64,42.45,PAID,C003,2024-11-23,USD,ITEM-6525,CC200,500000,JNL-ANALYSIS,DR,50,PC01,1385.44,Down forget issue be guess three up.,1385.44,0.0,2025,2024-10-25,0.9856,C,2025-07-12,WORKDAY,PURCHASE,CORP_LEDGER
PAY-6526,c511d440-8c11-40d9-943f-5c1aadadcd52,CorporateCardSettlement,2024-01-06T00:00:00,20.87,20.36,0.51,PAID,C003,2024-12-23,EUR,ITEM-6526,CC200,600000,JNL-TEAM,DR,40,PC03,4372.08,Fine watch history pattern opportunity political.,0.0,4372.08,2025,2025-06-28,1.4935,M,2025-01-21,WORKDAY,EXPENSE,APAC_LEDGER
PAY-6527,c5186fc3-47ba-44ed-bd4a-db3fc83eab4d,BankTransfer,2025-03-04T00:00:00,683.0,573.83,109.17,PAID,C002,2024-11-28,EUR,ITEM-6527,CC200,400000,JNL-LOW,SA,40,PC03,4235.89,Care voice born especially show what.,4235.89,0.0,2025,2025-05-29,0.8196,C,2025-04-06,SAP,TRAVEL,APAC_LEDGER
PAY-6528,c51c0df8-80ef-4880-a79c-81aa3ac9bc83,ExpenseReimbursement,2024-02-29T00:00:00,1452.08,1281.47,170.61,PAID,C003,2024-11-14,INR,ITEM-6528,CC300,400000,JNL-SOUTH,KR,40,PC03,1847.78,Where feeling on Congress health.,0.0,1847.78,2025,2025-08-18,0.7804,B,2025-09-01,SAP,TRAVEL,CORP_LEDGER
PAY-6529,c51f919b-abdd-487e-8b6b-1c7d99898ff3,CorporateCardSettlement,2025-06-03T00:00:00,1451.28,1406.74,44.54,PAID,C002,2025-03-07,INR,ITEM-6529,CC200,500000,JNL-FEDERAL,DR,40,PC03,47.74,Fall history learn fall suggest where fear.,47.74,0.0,2025,2025-05-15,1.1986,B,2025-04-21,WORKDAY,TRAVEL,CORP_LEDGER
PAY-6530,c520128b-5f0a-45db-928b-43203736d612,BankTransfer,2024-08-13T00:00:00,556.32,446.87,109.45,PAID,C003,2025-03-22,EUR,ITEM-6530,CC300,600000,JNL-DROP,SA,40,PC01,1566.47,Public cut election other leg.,0.0,1566.47,2025,2024-11-22,0.7074,M,2025-01-05,CONCUR,EXPENSE,CORP_LEDGER
PAY-6531,c539d767-e7a7-4602-817a-20e419cc5e90,BankTransfer,2025-04-01T00:00:00,1202.15,1058.2,143.95,PAID,C003,2024-12-13,EUR,ITEM-6531,CC100,600000,JNL-BETTER,KR,50,PC01,3553.84,Catch four grow voice.,3553.84,0.0,2025,2025-03-22,1.222,B,2024-11-10,CONCUR,TRAVEL,APAC_LEDGER
PAY-6532,c53a682c-1842-49d3-9ff1-d6287b6b8082,ExpenseReimbursement,2023-11-20T00:00:00,281.18,254.31,26.87,PAID,C001,2025-06-03,GBP,ITEM-6532,CC300,600000,JNL-ENTER,DR,40,PC03,1984.36,Effect story represent nothing.,0.0,1984.36,2025,2025-03-01,0.8392,M,2024-10-18,SAP,EXPENSE,APAC_LEDGER
PAY-6533,c54336ba-397a-4434-864e-653a1fb329c7,BankTransfer,2024-02-22T00:00:00,1381.03,1196.08,184.95,PAID,C001,2025-08-04,GBP,ITEM-6533,CC200,600000,JNL-SUFFER,KR,50,PC01,2501.73,Character study staff record.,2501.73,0.0,2025,2025-02-08,1.2535,M,2025-09-08,SAP,EXPENSE,CORP_LEDGER
PAY-6534,c5464532-111f-452b-9605-a9eb9f4a37bb,CorporateCardSettlement,2024-01-08T00:00:00,114.74,103.21,11.53,PAID,C001,2025-08-26,INR,ITEM-6534,CC100,500000,JNL-BOARD,SA,50,PC02,3187.79,Line who mind admit.,0.0,3187.79,2025,2025-01-02,1.4158,M,2025-01-18,WORKDAY,EXPENSE,CORP_LEDGER
PAY-6535,c5490460-ebab-4c2e-8370-78dcc11afb46,CorporateCardSettlement,2025-02-18T00:00:00,1353.44,1153.42,200.02,PAID,C002,2025-03-08,INR,ITEM-6535,CC200,400000,JNL-SUFFER,SA,50,PC03,4948.29,He show let popular quality himself want.,4948.29,0.0,2025,2025-02-26,0.7675,M,2025-03-29,WORKDAY,TRAVEL,APAC_LEDGER
PAY-6536,c54c9291-7b1c-49c4-8cb3-b74e41f39aa4,ExpenseReimbursement,2024-11-22T00:00:00,922.35,760.21,162.14,PAID,C002,2025-07-07,GBP,ITEM-6536,CC200,500000,JNL-TRY,DR,50,PC01,3220.17,Professional team pressure here.,0.0,3220.17,2025,2024-11-23,1.0318,B,2025-01-12,SAP,PURCHASE,APAC_LEDGER
PAY-6537,c54d7276-79fc-4674-9c0c-7844d5dc0613,CorporateCardSettlement,2024-07-08T00:00:00,421.82,380.14,41.68,PAID,C002,2024-11-08,GBP,ITEM-6537,CC100,600000,JNL-KNOW,KR,50,PC02,4787.61,Police view toward.,4787.61,0.0,2025,2024-10-06,1.4772,C,2025-01-03,CONCUR,EXPENSE,APAC_LEDGER
PAY-6538,c55444c1-5984-466f-b6a9-6f3908be7ddb,ExpenseReimbursement,2023-12-28T00:00:00,1429.39,1395.87,33.52,PAID,C003,2025-05-01,INR,ITEM-6538,CC100,500000,JNL-HAPPY,DR,50,PC03,4059.53,Nation bad analysis kid while wind officer.,0.0,4059.53,2025,2024-12-23,0.9338,C,2025-06-29,SAP,TRAVEL,APAC_LEDGER
PAY-6539,c557782e-fb2b-4f15-869a-32e82a6d906d,BankTransfer,2025-02-05T00:00:00,965.14,865.02,100.12,PAID,C001,2024-12-09,EUR,ITEM-6539,CC200,400000,JNL-SKILL,SA,50,PC02,4821.44,Per training up fill century skill give.,4821.44,0.0,2025,2025-03-14,1.3301,B,2025-01-26,WORKDAY,PURCHASE,APAC_LEDGER
PAY-6540,c5667b78-4808-4d50-8fc1-51411a1e1417,ExpenseReimbursement,2024-07-22T00:00:00,786.64,650.05,136.59,PAID,C001,2025-07-15,USD,ITEM-6540,CC100,500000,JNL-LOSE,DR,40,PC02,2915.25,Agent sit opportunity letter already relate.,0.0,2915.25,2025,2025-06-03,0.7312,B,2025-09-10,CONCUR,PURCHASE,CORP_LEDGER
